KRT12	GO:0005198
GABRG2	GO:0022851
GABRG2	GO:0032590
GABRG2	GO:0034220
GABRG2	GO:0043005
GABRG2	GO:0045202
GABRG2	GO:0050877
GABRG2	GO:0051932
GABRG2	GO:0060078
GABRG2	GO:0098794
GABRG2	GO:1902711
GABRG2	GO:1904315
GABRA1	GO:0004890
GABRA1	GO:0005237
GABRA1	GO:0006821
GABRA1	GO:0007165
GABRA1	GO:0007214
GABRA1	GO:0008503
GABRA1	GO:0022851
GABRA1	GO:0032590
GABRA1	GO:0034220
GABRA1	GO:0043005
GABRA1	GO:0045202
GABRA1	GO:0050877
GABRA1	GO:0051932
GABRA1	GO:0060078
GABRA1	GO:0098794
GABRA1	GO:1902711
GABRA1	GO:1904315
GABRA6	GO:0004890
GABRA6	GO:0005237
GABRA6	GO:0006821
GABRA6	GO:0007165
GABRA6	GO:0007214
GABRA6	GO:0008503
GABRA6	GO:0022851
GABRA6	GO:0032590
GABRA6	GO:0034220
GABRA6	GO:0043005
GABRA6	GO:0045202
GABRA6	GO:0050877
GABRA6	GO:0051932
GABRA6	GO:0060078
GABRA6	GO:0098794
GABRA6	GO:1902711
GABRA6	GO:1904315
GABRB2	GO:0004890
GABRB2	GO:0005230
GABRB2	GO:0007165
GABRB2	GO:0007268
GABRB2	GO:0016020
GABRB2	GO:0030594
GABRB2	GO:0034220
GABRB2	GO:0042391
GABRB2	GO:0043005
GABRB2	GO:0045202
GABRB2	GO:0050877
GABRB2	GO:1902711
ATP10B	GO:0000287
ATP10B	GO:0005524
ATP10B	GO:0005886
ATP10B	GO:0016887
ATP10B	GO:0045332
ATP10B	GO:0140326
C1QTNF2	GO:0005515
CCNJL	GO:0000079
CCNJL	GO:0000307
CCNJL	GO:0005634
CCNJL	GO:0005737
CCNJL	GO:0016538
CCNJL	GO:0044772
TTC1	GO:0005515
UBLCP1	GO:0004722
UBLCP1	GO:0005515
UBLCP1	GO:0005634
UBLCP1	GO:0006470
RNF145	GO:0005783
RNF145	GO:0008270
RNF145	GO:0012505
RNF145	GO:0061630
ADAM19	GO:0004222
ADAM19	GO:0006509
NIPAL4	GO:0015095
NIPAL4	GO:0015693
NIPAL4	GO:0016020
ITK	GO:0001865
ITK	GO:0002250
ITK	GO:0004715
ITK	GO:0005515
ITK	GO:0005524
ITK	GO:0035556
ITK	GO:0038083
ITK	GO:0050852
ITK	GO:0050853
CNOT8	GO:0000932
CNOT8	GO:0003676
CNOT8	GO:0004535
CNOT8	GO:0030014
CNOT8	GO:0030015
FAXDC2	GO:0000254
FAXDC2	GO:0005506
FAXDC2	GO:0016126
HAND1	GO:0000977
HAND1	GO:0000981
HAND1	GO:0006357
HAND1	GO:0007507
HAND1	GO:0046983
GALNT10	GO:0005794
MFAP3	GO:0009897
MFAP3	GO:0035723
MFAP3	GO:0042110
MFAP3	GO:0042289
MFAP3	GO:0045121
MFAP3	GO:0070374
MFAP3	GO:1990782
GRIA1	GO:0004971
GRIA1	GO:0005886
GRIA1	GO:0006811
GRIA1	GO:0032281
GRIA1	GO:0035249
GRIA1	GO:0043197
GRIA1	GO:0045211
GRIA1	GO:0050804
GRIA1	GO:0099583
GRIA1	GO:1904315
NMUR2	GO:0001607
NMUR2	GO:0005886
NMUR2	GO:0007186
GLRA1	GO:0004888
GLRA1	GO:0005886
GLRA1	GO:0007165
GLRA1	GO:0007268
GLRA1	GO:0016594
GLRA1	GO:0016934
GLRA1	GO:0022824
GLRA1	GO:0042391
GLRA1	GO:0043005
GLRA1	GO:0045202
GLRA1	GO:0045211
GLRA1	GO:0050877
GLRA1	GO:1902476
SLC36A1	GO:0005280
SLC36A1	GO:0005774
SLC36A1	GO:0015180
SLC36A1	GO:0015187
SLC36A1	GO:0015193
SLC36A1	GO:0015808
SLC36A1	GO:0015816
SLC36A1	GO:0035524
SLC36A1	GO:1902600
SLC36A2	GO:0005280
SLC36A2	GO:0005774
SLC36A2	GO:0015180
SLC36A2	GO:0015187
SLC36A2	GO:0015193
SLC36A2	GO:0015808
SLC36A2	GO:0015816
SLC36A2	GO:0035524
SLC36A2	GO:1902600
SLC36A3	GO:0005280
SLC36A3	GO:0005774
SLC36A3	GO:0015180
SLC36A3	GO:0015187
SLC36A3	GO:0015193
SLC36A3	GO:0015808
SLC36A3	GO:0015816
SLC36A3	GO:0035524
SLC36A3	GO:1902600
CCDC69	GO:0005634
CCDC69	GO:0005737
CCDC69	GO:0008017
TNIP1	GO:0006357
TNIP1	GO:0043124
TNIP1	GO:0071222
GPX3	GO:0004602
GPX3	GO:0005615
GPX3	GO:0006979
GPX3	GO:0008430
GPX3	GO:0042744
RBM22	GO:0000974
RBM22	GO:0017070
RBM22	GO:0036002
RBM22	GO:0046872
RBM22	GO:0071006
RBM22	GO:0071007
NDST1	GO:0005794
NDST1	GO:0015016
NDST1	GO:0019213
SLC6A7	GO:0015193
SLC6A7	GO:0016020
SLC6A7	GO:0035725
CSF1R	GO:0005011
CSF1R	GO:0005524
CSF1R	GO:0006468
CSF1R	GO:0007169
CSF1R	GO:0007275
CSF1R	GO:0019221
CSF1R	GO:0019955
CSF1R	GO:0030316
CSF1R	GO:0033674
CSF1R	GO:0043235
CSF1R	GO:1990682
PPARGC1B	GO:0003723
PPARGC1B	GO:0005634
PPARGC1B	GO:0008134
PPARGC1B	GO:0045944
PPARGC1B	GO:0051091
ARHGEF37	GO:0005085
ARHGEF37	GO:0005515
ARHGEF37	GO:0005737
IL17B	GO:0005125
IL17B	GO:0005576
IL17B	GO:0006954
PCYOX1L	GO:0001735
PCYOX1L	GO:0030327
PCYOX1L	GO:0030328
GRPEL2	GO:0000774
GRPEL2	GO:0001405
GRPEL2	GO:0006457
GRPEL2	GO:0030150
GRPEL2	GO:0042803
GRPEL2	GO:0051082
GRPEL2	GO:0051087
AFAP1L1	GO:0005829
AFAP1L1	GO:0017124
SH3TC2	GO:0005515
SH3TC2	GO:0033157
SH3TC2	GO:0055037
SH3TC2	GO:1901184
HTR4	GO:0004993
HTR4	GO:0005886
HTR4	GO:0007268
HTR4	GO:0032098
HTR4	GO:0071880
FBXO38	GO:0005515
FBXO38	GO:0005634
FBXO38	GO:0005737
FBXO38	GO:0031146
FBXO38	GO:0070936
GZMK	GO:0004252
GZMK	GO:0006508
ESM1	GO:0005576
ARL15	GO:0003924
ARL15	GO:0005525
ITGA2	GO:0005178
ITGA2	GO:0007160
ITGA2	GO:0007229
ITGA2	GO:0008305
ITGA2	GO:0009897
ITGA2	GO:0033627
ITGA2	GO:0098609
ITGA1	GO:0005178
ITGA1	GO:0007160
ITGA1	GO:0007229
ITGA1	GO:0008305
ITGA1	GO:0009897
ITGA1	GO:0033627
ITGA1	GO:0098609
NIM1K	GO:0000226
NIM1K	GO:0004674
NIM1K	GO:0005524
NIM1K	GO:0005737
NIM1K	GO:0006468
NIM1K	GO:0035556
NIM1K	GO:0050321
C7	GO:0005515
C7	GO:0005579
C7	GO:0006955
OSMR	GO:0004896
OSMR	GO:0005515
OSMR	GO:0009897
OSMR	GO:0016020
OSMR	GO:0019221
WDR70	GO:0005515
WDR70	GO:0005634
WDR70	GO:0035861
WDR70	GO:1903775
NIPBL	GO:0003007
NIPBL	GO:0003682
NIPBL	GO:0007420
NIPBL	GO:0010468
NIPBL	GO:0034087
NIPBL	GO:0048565
NIPBL	GO:0048703
NIPBL	GO:0071169
NIPBL	GO:0090694
NIPBL	GO:1990414
RANBP3L	GO:0005096
RANBP3L	GO:0005643
RANBP3L	GO:0005737
RANBP3L	GO:0006611
SKP2	GO:0005515
LMBRD2	GO:0016020
LMBRD2	GO:0071875
UGT3A1	GO:0008194
LOC489233	GO:0008194
SPEF2	GO:0002177
SPEF2	GO:0007288
SPEF2	GO:0046983
SPEF2	GO:0097225
SLC45A2	GO:0008506
SLC45A2	GO:0016020
SLC45A2	GO:0055085
RXFP3	GO:0004930
RXFP3	GO:0006955
RXFP3	GO:0007186
RXFP3	GO:0016020
ZFR	GO:0003725
ZFR	GO:0003727
ZFR	GO:0008270
ZFR	GO:0071011
GOLPH3	GO:0005802
GOLPH3	GO:0005829
GOLPH3	GO:0006890
GOLPH3	GO:0007030
GOLPH3	GO:0031985
GOLPH3	GO:0043001
GOLPH3	GO:0048194
GOLPH3	GO:0070273
CDH9	GO:0000902
CDH9	GO:0005509
CDH9	GO:0005886
CDH9	GO:0005912
CDH9	GO:0007043
CDH9	GO:0007156
CDH9	GO:0007275
CDH9	GO:0016339
CDH9	GO:0016342
CDH9	GO:0034332
CDH9	GO:0045296
CDH10	GO:0000902
CDH10	GO:0005509
CDH10	GO:0005886
CDH10	GO:0005912
CDH10	GO:0007043
CDH10	GO:0007156
CDH10	GO:0007275
CDH10	GO:0016339
CDH10	GO:0016342
CDH10	GO:0034332
CDH10	GO:0045296
LOC489252	GO:0005884
LOC489252	GO:0006936
LOC489252	GO:0007015
LOC489252	GO:0051015
CDH12	GO:0000902
CDH12	GO:0005509
CDH12	GO:0005886
CDH12	GO:0005912
CDH12	GO:0007043
CDH12	GO:0007156
CDH12	GO:0007275
CDH12	GO:0016339
CDH12	GO:0016342
CDH12	GO:0034332
CDH12	GO:0045296
CDH18	GO:0000902
CDH18	GO:0005509
CDH18	GO:0005886
CDH18	GO:0005912
CDH18	GO:0007043
CDH18	GO:0007156
CDH18	GO:0007275
CDH18	GO:0016339
CDH18	GO:0016342
CDH18	GO:0034332
CDH18	GO:0045296
MYO10	GO:0003774
MYO10	GO:0005515
MYO10	GO:0005524
MYO10	GO:0005856
MYO10	GO:0016459
FBXL7	GO:0005515
FBXL7	GO:0019005
FBXL7	GO:0031146
B3GAT1	GO:0000139
B3GAT1	GO:0005975
B3GAT1	GO:0015018
B3GAT1	GO:0050650
GLB1L3	GO:0004565
GLB1L3	GO:0005773
GLB1L3	GO:0005975
THYN1	GO:0005634
JAM3	GO:0001525
JAM3	GO:0007155
JAM3	GO:0042803
JAM3	GO:0046982
IGSF9B	GO:0005515
IGSF9B	GO:0043005
IGSF9B	GO:0098609
NTM	GO:0043005
ADAMTS15	GO:0004222
ADAMTS15	GO:0006508
ADAMTS15	GO:0008270
ADAMTS15	GO:0030198
ZBTB44	GO:0005515
ST14	GO:0004252
ST14	GO:0005515
ST14	GO:0005615
ST14	GO:0006508
ST14	GO:0016020
PRDM10	GO:0000978
PRDM10	GO:0003700
PRDM10	GO:0005634
PRDM10	GO:0005737
PRDM10	GO:0006357
PRDM10	GO:0042826
PRDM10	GO:0045165
NFRKB	GO:0002020
NFRKB	GO:0031011
ARHGAP32	GO:0001650
ARHGAP32	GO:0005096
ARHGAP32	GO:0005515
ARHGAP32	GO:0005654
ARHGAP32	GO:0005794
ARHGAP32	GO:0005938
ARHGAP32	GO:0007264
ARHGAP32	GO:0015629
ARHGAP32	GO:1901981
KCNJ5	GO:0005886
KCNJ5	GO:0015467
KCNJ5	GO:0034765
KCNJ5	GO:1990573
KCNJ1	GO:0005886
KCNJ1	GO:0015272
KCNJ1	GO:0034765
KCNJ1	GO:1990573
FLI1	GO:0000981
FLI1	GO:0005634
FLI1	GO:0006357
FLI1	GO:0030154
FLI1	GO:0043565
ETS1	GO:0000981
ETS1	GO:0005634
ETS1	GO:0006357
ETS1	GO:0030154
ETS1	GO:0043565
KIRREL3	GO:0005911
KIRREL3	GO:0007416
KIRREL3	GO:0050839
KIRREL3	GO:0098609
SRPRA	GO:0003924
SRPRA	GO:0005047
SRPRA	GO:0005525
SRPRA	GO:0005785
SRPRA	GO:0005789
SRPRA	GO:0006614
SRPRA	GO:0016887
RPUSD4	GO:0001522
RPUSD4	GO:0003723
RPUSD4	GO:0009982
CDON	GO:0005515
CDON	GO:0005886
CDON	GO:0007399
CDON	GO:0007411
CDON	GO:0030424
CDON	GO:0098609
STT3A	GO:0004579
STT3A	GO:0016020
STT3A	GO:0018279
STT3A	GO:0043687
EI24	GO:0005783
EI24	GO:0016236
SLC37A2	GO:0005789
SLC37A2	GO:0015760
SLC37A2	GO:0035435
SLC37A2	GO:0061513
CCDC15	GO:0005813
ROBO4	GO:0005515
ROBO4	GO:0005886
ROBO4	GO:0007411
ROBO4	GO:0030424
ROBO4	GO:0098609
ESAM	GO:0005886
ESAM	GO:0005912
ESAM	GO:0007156
ESAM	GO:0098632
SIAE	GO:0001681
SIAE	GO:0005975
TBRG1	GO:0005634
TBRG1	GO:0051726
OR8A1	GO:0004930
OR8A1	GO:0004984
OR8A1	GO:0005549
OR8A1	GO:0007186
OR8A1	GO:0007608
OR8A1	GO:0016020
OR8B12	GO:0004930
OR8B12	GO:0004984
OR8B12	GO:0005549
OR8B12	GO:0007186
OR8B12	GO:0007608
OR8B12	GO:0016020
LOC489315	GO:0004930
LOC489315	GO:0004984
LOC489315	GO:0005549
LOC489315	GO:0007186
LOC489315	GO:0007608
LOC489315	GO:0016020
OR8B8	GO:0004930
OR8B8	GO:0004984
OR8B8	GO:0005549
OR8B8	GO:0007186
OR8B8	GO:0007608
OR8B8	GO:0016020
OR8B4	GO:0004930
OR8B4	GO:0004984
OR8B4	GO:0005549
OR8B4	GO:0007186
OR8B4	GO:0007608
OR8B4	GO:0016020
OR8C7	GO:0004930
OR8C7	GO:0004984
OR8C7	GO:0005549
OR8C7	GO:0007186
OR8C7	GO:0007608
OR8C7	GO:0016020
OR8B1L	GO:0004930
OR8B1L	GO:0004984
OR8B1L	GO:0005549
OR8B1L	GO:0007186
OR8B1L	GO:0007608
OR8B1L	GO:0016020
OR8B1N	GO:0004930
OR8B1N	GO:0004984
OR8B1N	GO:0005549
OR8B1N	GO:0007186
OR8B1N	GO:0007608
OR8B1N	GO:0016020
OR8B60	GO:0004930
OR8B60	GO:0004984
OR8B60	GO:0005549
OR8B60	GO:0007186
OR8B60	GO:0007608
OR8B60	GO:0016020
LOC489328	GO:0004930
LOC489328	GO:0004984
LOC489328	GO:0005549
LOC489328	GO:0007186
LOC489328	GO:0007608
LOC489328	GO:0016020
OR8D6	GO:0004930
OR8D6	GO:0004984
OR8D6	GO:0005549
OR8D6	GO:0007186
OR8D6	GO:0007608
OR8D6	GO:0016020
LOC489331	GO:0004930
LOC489331	GO:0004984
LOC489331	GO:0007186
LOC489331	GO:0016020
LOC489332	GO:0004930
LOC489332	GO:0004984
LOC489332	GO:0007186
LOC489332	GO:0016020
OR10AI1	GO:0004930
OR10AI1	GO:0004984
OR10AI1	GO:0007186
OR10AI1	GO:0016020
OR10D1K	GO:0004930
OR10D1K	GO:0004984
OR10D1K	GO:0007186
OR10D1K	GO:0016020
OR10D5	GO:0004930
OR10D5	GO:0004984
OR10D5	GO:0007186
OR10D5	GO:0016020
OR10D5B	GO:0004930
OR10D5B	GO:0004984
OR10D5B	GO:0007186
OR10D5B	GO:0016020
OR10G9	GO:0004930
OR10G9	GO:0004984
OR10G9	GO:0007186
OR10G9	GO:0016020
OR10G9C	GO:0004930
OR10G9C	GO:0004984
OR10G9C	GO:0007186
OR10G9C	GO:0016020
LOC489342	GO:0004930
LOC489342	GO:0004984
LOC489342	GO:0007186
LOC489342	GO:0016020
OR10G6	GO:0004930
OR10G6	GO:0004984
OR10G6	GO:0007186
OR10G6	GO:0016020
OR8B58	GO:0004930
OR8B58	GO:0004984
OR8B58	GO:0005549
OR8B58	GO:0007186
OR8B58	GO:0007608
OR8B58	GO:0016020
OR6M6	GO:0004930
OR6M6	GO:0004984
OR6M6	GO:0007186
OR6M6	GO:0016020
OR6M2B	GO:0004930
OR6M2B	GO:0004984
OR6M2B	GO:0007186
OR6M2B	GO:0016020
OR6M2	GO:0004930
OR6M2	GO:0004984
OR6M2	GO:0007186
OR6M2	GO:0016020
OR6M1	GO:0004930
OR6M1	GO:0004984
OR6M1	GO:0007186
OR6M1	GO:0016020
ZNF202	GO:0006355
GRAMD1B	GO:0005789
GRAMD1B	GO:0005886
GRAMD1B	GO:0032366
GRAMD1B	GO:0032934
GRAMD1B	GO:0120015
GRAMD1B	GO:0140268
CLMP	GO:0005881
CLMP	GO:0009986
CLMP	GO:0016020
BSX	GO:0000981
BSX	GO:0003677
BSX	GO:0006355
UBASH3B	GO:0004725
UBASH3B	GO:0005515
UBASH3B	GO:0005737
UBASH3B	GO:0006469
UBASH3B	GO:0009968
UBASH3B	GO:0035335
UBASH3B	GO:0038063
UBASH3B	GO:0045670
UBASH3B	GO:0045779
UBASH3B	GO:0051279
UBASH3B	GO:0070527
TECTA	GO:0006457
TECTA	GO:0007160
TECTA	GO:0043014
TLCD5	GO:0016020
TRIM29	GO:0008270
NECTIN1	GO:0005912
NECTIN1	GO:0007156
NECTIN1	GO:0007157
NECTIN1	GO:1902414
MFRP	GO:0005515
RNF26	GO:0006511
RNF26	GO:0016567
RNF26	GO:0061630
MCAM	GO:0001525
MCAM	GO:0005886
CBL	GO:0001784
CBL	GO:0005509
CBL	GO:0005886
CBL	GO:0007166
CBL	GO:0007175
CBL	GO:0017124
CBL	GO:0030971
CBL	GO:0045121
CBL	GO:0061630
NLRX1	GO:0005515
NLRX1	GO:0005739
NLRX1	GO:0043124
DPAGT1	GO:0003975
DPAGT1	GO:0006487
DPAGT1	GO:0006488
DPAGT1	GO:0016020
H2AX	GO:0000786
H2AX	GO:0003677
H2AX	GO:0006974
H2AX	GO:0030527
H2AX	GO:0046982
HMBS	GO:0004418
HMBS	GO:0005737
HMBS	GO:0006783
HMBS	GO:0018160
VPS11	GO:0005515
VPS11	GO:0005768
VPS11	GO:0006886
VPS11	GO:0006904
VPS11	GO:0007032
VPS11	GO:0007033
VPS11	GO:0016192
VPS11	GO:0030674
VPS11	GO:0030897
VPS11	GO:0048284
SLC37A4	GO:0005789
SLC37A4	GO:0015760
SLC37A4	GO:0035435
SLC37A4	GO:0061513
FOXR1	GO:0003700
FOXR1	GO:0005634
FOXR1	GO:0006355
FOXR1	GO:1990837
BCL9L	GO:0003713
BCL9L	GO:0008013
BCL9L	GO:0030512
BCL9L	GO:0045944
BCL9L	GO:0060070
BCL9L	GO:1990907
CXCR5	GO:0006935
CXCR5	GO:0006955
CXCR5	GO:0007186
CXCR5	GO:0016020
CXCR5	GO:0016494
CXCR5	GO:0042113
CXCR5	GO:0048535
TREH	GO:0004555
TREH	GO:0005993
PHLDB1	GO:0005515
PHLDB1	GO:0045180
PHLDB1	GO:0070507
TTC36	GO:0005515
TTC36	GO:0060271
CD3G	GO:0004888
CD3G	GO:0007166
CD3G	GO:0009897
CD3G	GO:0016020
CD3G	GO:0042105
CD3G	GO:0045059
MPZL2	GO:0016020
MPZL2	GO:0098609
MPZL3	GO:0016020
TMPRSS4	GO:0004252
TMPRSS4	GO:0005515
TMPRSS4	GO:0006508
TMPRSS4	GO:0016020
DSCAML1	GO:0005886
DSCAML1	GO:0007156
DSCAML1	GO:0007411
DSCAML1	GO:0030424
DSCAML1	GO:0070593
DSCAML1	GO:0098632
CEP164	GO:0005515
BACE1	GO:0004190
BACE1	GO:0005768
BACE1	GO:0005802
BACE1	GO:0006509
BACE1	GO:0016020
BACE1	GO:0050435
APOA4	GO:0005543
APOA4	GO:0005576
APOA4	GO:0006695
APOA4	GO:0015485
APOA4	GO:0033344
APOA4	GO:0033700
APOA4	GO:0034364
APOA4	GO:0034372
APOA4	GO:0034380
APOA4	GO:0042157
APOA4	GO:0042627
APOA4	GO:0042632
APOA4	GO:0043691
APOA4	GO:0046889
APOA4	GO:0060228
APOA4	GO:0070328
APOA4	GO:0072562
APOA5	GO:0005543
APOA5	GO:0005576
APOA5	GO:0006695
APOA5	GO:0015485
APOA5	GO:0033344
APOA5	GO:0033700
APOA5	GO:0034364
APOA5	GO:0034372
APOA5	GO:0034380
APOA5	GO:0042157
APOA5	GO:0042627
APOA5	GO:0042632
APOA5	GO:0043691
APOA5	GO:0046889
APOA5	GO:0060228
APOA5	GO:0070328
APOA5	GO:0072562
REXO2	GO:0000175
REXO2	GO:0003676
REXO2	GO:0005739
NNMT	GO:0005829
NNMT	GO:0008112
LOC489397	GO:0005829
LOC489397	GO:0008170
ZBTB16	GO:0000122
ZBTB16	GO:0001817
ZBTB16	GO:0002682
ZBTB16	GO:0005515
HTR3A	GO:0004888
HTR3A	GO:0005230
HTR3A	GO:0007165
HTR3A	GO:0007268
HTR3A	GO:0030594
HTR3A	GO:0034220
HTR3A	GO:0042391
HTR3A	GO:0043005
HTR3A	GO:0045202
HTR3A	GO:0045211
HTR3A	GO:0050877
USP28	GO:0000077
USP28	GO:0004197
USP28	GO:0004843
USP28	GO:0005515
USP28	GO:0005634
USP28	GO:0005829
USP28	GO:0016579
USP28	GO:0031647
CLDN25	GO:0005198
CLDN25	GO:0005886
CLDN25	GO:0005923
CLDN25	GO:0007155
CLDN25	GO:0070830
ANKK1	GO:0004672
ANKK1	GO:0005515
ANKK1	GO:0005524
ANKK1	GO:0005737
ANKK1	GO:0006468
ANKK1	GO:0010564
DLAT	GO:0004742
DLAT	GO:0006086
DLAT	GO:0045254
C5H11orf52	GO:0070062
FDXACB1	GO:0005737
FDXACB1	GO:0070042
FDXACB1	GO:0070475
SIK2	GO:0000226
SIK2	GO:0004674
SIK2	GO:0005524
SIK2	GO:0005737
SIK2	GO:0006468
SIK2	GO:0035556
SIK2	GO:0050321
LAYN	GO:0005540
POU2AF1	GO:0003677
POU2AF1	GO:0003713
POU2AF1	GO:0045944
POU2AF1	GO:0070974
POU2AF1	GO:0090575
ZC3H12C	GO:0003729
ZC3H12C	GO:0004521
ZC3H12C	GO:0005634
ZC3H12C	GO:0036464
ZC3H12C	GO:0046872
EXPH5	GO:0005768
EXPH5	GO:0006886
EXPH5	GO:0031267
EXPH5	GO:0045921
EXPH5	GO:0050714
EXPH5	GO:0071985
POGLUT3	GO:0005515
POGLUT3	GO:0012505
POGLUT3	GO:0046527
NPAT	GO:0003712
NPAT	GO:0005515
NPAT	GO:0005634
ACAT1	GO:0003985
ACAT1	GO:0006635
CUL5	GO:0016567
CUL5	GO:0019005
CUL5	GO:0031146
CUL5	GO:0031466
CUL5	GO:0031625
ELMOD1	GO:0005096
ALKBH8	GO:0000049
ALKBH8	GO:0002098
ALKBH8	GO:0005634
ALKBH8	GO:0005737
ALKBH8	GO:0008757
ALKBH8	GO:0016706
AASDHPPT	GO:0000287
AASDHPPT	GO:0005829
AASDHPPT	GO:0008897
AASDHPPT	GO:0019878
GRIA4	GO:0004971
GRIA4	GO:0005886
GRIA4	GO:0006811
GRIA4	GO:0032281
GRIA4	GO:0035249
GRIA4	GO:0043197
GRIA4	GO:0045211
GRIA4	GO:0050804
GRIA4	GO:1904315
MMP1	GO:0004222
MMP1	GO:0006508
MMP1	GO:0008270
MMP1	GO:0030198
MMP1	GO:0030574
MMP1	GO:0031012
MMP8	GO:0004222
MMP8	GO:0006508
MMP8	GO:0008270
MMP8	GO:0030198
MMP8	GO:0030574
MMP8	GO:0031012
MMP27	GO:0004222
MMP27	GO:0006508
MMP27	GO:0008270
MMP27	GO:0030198
MMP27	GO:0030574
MMP27	GO:0031012
MMP7	GO:0004222
MMP7	GO:0006508
MMP7	GO:0008270
MMP7	GO:0030198
MMP7	GO:0030574
MMP7	GO:0031012
BIRC3	GO:0005634
BIRC3	GO:0005737
BIRC3	GO:0005876
BIRC3	GO:0043027
BIRC3	GO:0043066
BIRC3	GO:0051726
CEP126	GO:0005813
CEP126	GO:0007052
CEP126	GO:0030496
CEP126	GO:0031122
CEP126	GO:0097546
CEP126	GO:1905515
TRPC6	GO:0005515
TRPC6	GO:0006828
TRPC6	GO:0015279
TRPC6	GO:0016020
TRPC6	GO:0034703
TRPC6	GO:0051480
TRPC6	GO:0070588
TRPC6	GO:0070679
ZZEF1	GO:0005509
ZZEF1	GO:0008270
ZZEF1	GO:0016567
ZZEF1	GO:0048167
ZZEF1	GO:0061659
ZZEF1	GO:0098794
CYB5D2	GO:0012505
CYB5D2	GO:0016020
ANKFY1	GO:0005515
ANKFY1	GO:0046872
MYBBP1A	GO:0003714
MYBBP1A	GO:0003723
MYBBP1A	GO:0005730
MYBBP1A	GO:0006355
MYBBP1A	GO:0008134
MYBBP1A	GO:0043565
SMTNL2	GO:0005523
SMTNL2	GO:0005815
SMTNL2	GO:0008157
SMTNL2	GO:0030036
SMTNL2	GO:0031430
SMTNL2	GO:0031674
SMTNL2	GO:0031941
SMTNL2	GO:0045907
PITPNM3	GO:0005737
PITPNM3	GO:0008525
PITPNM3	GO:0008526
PITPNM3	GO:0015914
PITPNM3	GO:0031210
PITPNM3	GO:0035091
PITPNM3	GO:0046872
AIPL1	GO:0003755
AIPL1	GO:0005515
NLRP1	GO:0005515
NLRP1	GO:0005737
NLRP1	GO:0006954
NLRP1	GO:0042981
NLRP1	GO:0045087
NLRP1	GO:0050727
NLRP1	GO:0061702
C1QBP	GO:0005759
C1QBP	GO:0042256
RABEP1	GO:0005096
RABEP1	GO:0005768
RABEP1	GO:0006893
RABEP1	GO:0006897
RABEP1	GO:0008083
RABEP1	GO:0030139
ZFP3	GO:0000122
ZFP3	GO:0001817
ZFP3	GO:0002682
KIF1C	GO:0003777
KIF1C	GO:0005524
KIF1C	GO:0007018
KIF1C	GO:0008017
CAMTA2	GO:0003690
CAMTA2	GO:0003712
CAMTA2	GO:0005515
CAMTA2	GO:0005634
CAMTA2	GO:0006357
RNF167	GO:0005654
RNF167	GO:0005737
RNF167	GO:0006511
RNF167	GO:0008270
RNF167	GO:0016567
RNF167	GO:0045893
RNF167	GO:0061630
VMO1	GO:0005615
ALOX15	GO:0004052
ALOX15	GO:0005506
ALOX15	GO:0005515
ALOX15	GO:0005829
ALOX15	GO:0005886
ALOX15	GO:0034440
ALOX15	GO:0043651
ALOX15	GO:0050473
BCL6B	GO:0000978
BCL6B	GO:0000981
BCL6B	GO:0005515
BCL6B	GO:0005634
BCL6B	GO:0006357
SLC16A11	GO:0008028
SLC16A11	GO:0015718
SLC16A11	GO:0055085
LOC489461	GO:0038023
DLG4	GO:0007268
DLG4	GO:0019900
DLG4	GO:0031594
DLG4	GO:0043005
DLG4	GO:0097113
DLG4	GO:0098839
DLG4	GO:0098970
ACADVL	GO:0000062
ACADVL	GO:0017099
ACADVL	GO:0050660
DVL2	GO:0005109
DVL2	GO:0005829
DVL2	GO:0035556
DVL2	GO:0060070
PHF23	GO:0031398
PHF23	GO:1901097
PHF23	GO:1902902
CLDN7	GO:0005198
CLDN7	GO:0005886
CLDN7	GO:0005923
CLDN7	GO:0007155
CLDN7	GO:0070830
YBX2	GO:0003676
YBX2	GO:0005634
YBX2	GO:0010468
EIF5A	GO:0003723
EIF5A	GO:0003746
EIF5A	GO:0043022
EIF5A	GO:0045901
EIF5A	GO:0045905
NEURL4	GO:0061630
TNK1	GO:0004714
TNK1	GO:0005515
TNK1	GO:0005524
TNK1	GO:0006468
TNK1	GO:0007169
TNK1	GO:0007275
TNK1	GO:0008284
TNK1	GO:0009925
TNK1	GO:0033674
TNK1	GO:0043235
PLSCR3	GO:0005886
PLSCR3	GO:0017121
PLSCR3	GO:0017128
CHRNB1	GO:0004888
CHRNB1	GO:0007165
CHRNB1	GO:0007268
CHRNB1	GO:0022848
CHRNB1	GO:0034220
CHRNB1	GO:0042391
CHRNB1	GO:0043005
CHRNB1	GO:0045202
CHRNB1	GO:0045211
CHRNB1	GO:0050877
ZBTB4	GO:0000978
ZBTB4	GO:0000981
ZBTB4	GO:0005515
ZBTB4	GO:0006355
MPDU1	GO:0009312
FXR2	GO:0000381
FXR2	GO:0001934
FXR2	GO:0003730
FXR2	GO:0005634
FXR2	GO:0006974
FXR2	GO:0007417
FXR2	GO:0008089
FXR2	GO:0014069
FXR2	GO:0016020
FXR2	GO:0017148
FXR2	GO:0030424
FXR2	GO:0030426
FXR2	GO:0042803
FXR2	GO:0043025
FXR2	GO:0043197
FXR2	GO:0043488
FXR2	GO:0044326
FXR2	GO:0045182
